codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones,inicio_automatica
10514001,DGA,dga_web,Rio Puelo Antes Junta Con Manso,23,-41.7569,-72.0525,105,Rio Puelo,1051,Rio Puelo Alto (Entre Frontera Y Antes Jta Manso),2001-07-24,2016-08-23,5041,-
10903001,DGA,dga_web,Rio Vilcun En Bel-Ben,0,-42.0908,-73.75,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,1990-02-01,2017-06-30,9692,-
10904001,DGA,dga_web,Rio Grande En San Pedro,0,-42.3933,-73.8594,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,1990-07-31,2017-06-30,8554,-
10683002,DGA,dga_web,Rio Blanco En Chaiten,10,-42.9183,-72.7039,106,Costeras Entre R.Puelo Y R.Yelcho,1068,Costeras Entre R. Negro (Incl.) Y R. Yelcho,2014-01-01,2016-01-01,192,2014-01-01
10702002,DGA,dga_web,Rio Futaleufu En La Frontera,314,-43.1742,-71.7544,107,Rio Yelcho,1070,Rio Futaleufu,2000-01-01,2018-03-09,5847,2000-01-01
10702001,DGA,dga_web,Rio Futaleufu En Futaleufu,317,-43.19,-71.8389,107,Rio Yelcho,1070,Rio Futaleufu,1972-05-01,1976-02-15,854,-
10701002,DGA,dga_web,Rio Espolon En Desague Lago Espolon,380,-43.2094,-71.9369,107,Rio Yelcho,1070,Rio Futaleufu,2001-07-13,2017-06-30,5191,-
10704002,DGA,dga_web,Rio Futaleufu Ante Junta Rio Malito,42,-43.4492,-72.1075,107,Rio Yelcho,1070,Rio Futaleufu,2002-04-10,2016-10-21,4665,-
11020002,DGA,dga_web,Rio Encuentro Antes Junta Estero Lopez,450,-43.5833,-71.7333,110,Rio Palena Y Costeras Limite Decima Region,1102,Rio Palena Entre Frontera Y Rio Rosselot,1959-02-01,1966-07-10,2461,-
11020003,DGA,dga_web,Rio Encuentro Despues De Confluencia,0,-43.6167,-71.7,110,Rio Palena Y Costeras Limite Decima Region,1102,Rio Palena Entre Frontera Y Rio Rosselot,1959-01-22,1966-06-30,2279,-
11020004,DGA,dga_web,Rio Tigre En La Frontera,650,-43.7169,-71.7108,110,Rio Palena Y Costeras Limite Decima Region,1102,Rio Palena Entre Frontera Y Rio Rosselot,2001-07-12,2017-02-28,5115,-
11020001,DGA,dga_web,Estero Lopez Antes Junta Rio Encuentro,450,-43.75,-71.8,110,Rio Palena Y Costeras Limite Decima Region,1102,Rio Palena Entre Frontera Y Rio Rosselot,1959-02-01,1966-07-10,2393,-
11040001,DGA,dga_web,Rio Palena Bajo Junta Rosselot,40,-43.8189,-72.3833,110,Rio Palena Y Costeras Limite Decima Region,1103,Rio Palena Bajo (Bajo Junta Rosselot Y Desemb),1999-06-13,2018-03-09,6244,2012-03-31
11130001,DGA,dga_web,Rio Ventisquero En Carretera Austral,45,-44.4625,-72.5583,111,Costeras E Islas R. Palena - R. Aisen,1113,Costeras Entre Seno Ventisquero Y Rio Cisnes,1991-09-21,2016-10-12,6855,-
11141001,DGA,dga_web,Rio Cisnes En Estancia Rio Cisnes,480,-44.5936,-71.5478,111,Costeras E Islas R. Palena - R. Aisen,1114,Rio Cisnes,1984-12-12,2017-05-31,10412,-
11147002,DGA,dga_web,Rio Grande En Carretera Austral,200,-44.6442,-72.275,111,Costeras E Islas R. Palena - R. Aisen,1114,Rio Cisnes,1991-09-21,2016-12-20,8245,-
11143001,DGA,dga_web,Rio Cisnes Antes Junta Rio Moro,500,-44.6592,-71.8083,111,Costeras E Islas R. Palena - R. Aisen,1114,Rio Cisnes,1988-08-25,2018-03-09,10255,2014-11-01
11143002,DGA,dga_web,Rio Moro Antes Junta Rio Cisnes,516,-44.75,-72.7167,111,Costeras E Islas R. Palena - R. Aisen,1114,Rio Cisnes,1988-06-28,2017-06-30,9072,-
11147001,DGA,dga_web,Rio Cisnes En Puerto Cisnes,16,-44.75,-72.7167,111,Costeras E Islas R. Palena - R. Aisen,1114,Rio Cisnes,2001-04-23,2016-03-25,4854,-
11302001,DGA,dga_web,Rio ÑIreguao En Villa MaÑIguales,188,-45.15,-72.1167,113,Rio Aisen,1130,Rio Maniguales,1980-06-18,2017-04-12,11924,-
11307001,DGA,dga_web,Rio Emperador Guillermo Antes Junta MaÑIguales,180,-45.2333,-72.2333,113,Rio Aisen,1130,Rio Maniguales,1980-06-18,2017-03-31,11122,-
11151001,DGA,dga_web,Rio Cuervo En Desembocadura,80,-45.35,-73.0333,111,Costeras E Islas R. Palena - R. Aisen,1115,Costeras Entre Rio Cisnes Y Punta San Andres,1985-02-23,1988-01-09,697,-
11308001,DGA,dga_web,Rio Magniguales Antes Junta Rio Simpson,20,-45.3833,-72.4667,113,Rio Aisen,1130,Rio Maniguales,1970-05-06,2018-01-01,10415,2014-02-16
11318001,DGA,dga_web,Rio Simpson Antes Junta Rio Magniguales,20,-45.4,-72.4833,113,Rio Aisen,1131,Rio Simpson,1970-01-01,1974-02-28,1260,-
11337001,DGA,dga_web,Rio Blanco Antes Junta Rio Aysen,21,-45.4,-72.6,113,Rio Aisen,1133,Rio Riesco,1998-11-01,2018-03-09,6327,2014-12-30
11342001,DGA,dga_web,Rio Aysen En Puerto Aysen,32,-45.4058,-72.6231,113,Rio Aisen,1134,Rio Aisen Entre Rio Riesco Y Desembocadura,1995-12-30,2018-03-09,7640,2012-09-01
11405001,DGA,dga_web,Rio Lagunillas En Desague Lago Condor,10,-45.4667,-72.9333,114,Costeras E Islas R Aisen R Baker C. Gral. Martinez,1140,Costeras Entre Rio Aisen Y Rio Huemules (Incl.),1985-07-30,2013-07-10,7567,-
11335001,DGA,dga_web,Rio Blanco Bajo Junta Riesco,16,-45.5333,-72.6667,113,Rio Aisen,1133,Rio Riesco,1969-07-01,1972-11-23,1183,-
11317001,DGA,dga_web,Rio Simpson Bajo Junta Coyhaique,210,-45.5517,-72.0681,113,Rio Aisen,1131,Rio Simpson,1969-04-16,2018-03-09,11611,2004-01-01
11316001,DGA,dga_web,Rio Coyhaique En Tejas Verdes,335,-45.5667,-72.0333,113,Rio Aisen,1131,Rio Simpson,1979-10-11,2017-04-30,9488,-
11315001,DGA,dga_web,Rio Claro En Pisicultura,224,-45.5667,-72.0833,113,Rio Aisen,1131,Rio Simpson,1984-05-01,2017-01-31,5524,-
11314001,DGA,dga_web,Rio Pollux Antes Junta Simpson,340,-45.6167,-72.1333,113,Rio Aisen,1131,Rio Simpson,1979-11-22,1987-05-25,2738,-
11332001,DGA,dga_web,Desague En Lago Monreal En Desague,0,-45.75,-72.2833,113,Rio Aisen,1133,Rio Riesco,1985-02-01,1987-12-31,967,-
11335002,DGA,dga_web,Rio Blanco En Desague Lago Caro,270,-45.7833,-72.6167,113,Rio Aisen,1133,Rio Riesco,1985-02-22,2017-06-30,9047,-
11312001,DGA,dga_web,Rio Blanco Antes Junta Huemules,450,-45.8117,-71.9153,113,Rio Aisen,1131,Rio Simpson,1979-11-06,2001-03-07,6346,-
11310001,DGA,dga_web,Rio Huemules Frente Cerro Galera,510,-45.8372,-71.7769,113,Rio Aisen,1131,Rio Simpson,1979-05-25,2017-04-30,12192,-
11310003,DGA,dga_web,Rio Blanco Chico Antes Junta Oscuro,515,-45.8853,-71.7211,113,Rio Aisen,1131,Rio Simpson,1979-05-23,2016-11-14,9654,-
11310002,DGA,dga_web,Rio Oscuro En Camino Cerro Portezuelo,525,-45.9069,-71.7081,113,Rio Aisen,1131,Rio Simpson,1979-05-23,2017-02-28,11164,-
11500002,DGA,dga_web,Rio Ibanez Antes Junta Cajon,356,-46.0861,-72.5819,115,Rio Baker,1150,Rio Ibanez,2011-01-01,2018-03-09,2141,2011-01-01
11504001,DGA,dga_web,Rio Claro Antes Junta Rio Ibagnez,0,-46.25,-71.9667,115,Rio Baker,1150,Rio Ibanez,1985-02-25,1991-05-17,1934,-
11505001,DGA,dga_web,Rio Ibaez En Desembocadura,220,-46.2692,-71.9908,115,Rio Baker,1150,R. Ibanez,1970-08-01,2018-03-09,11985,2014-11-01
11514001,DGA,dga_web,Rio Murta En Desembocadura,219,-46.4333,-72.7,115,Rio Baker,1151,Vertiente N Lago G. Carrera (Exc. Rio Ibanez),1985-02-27,2017-03-31,10313,-
11521005,DGA,dga_web,Lago General Carrera Fachinal,18,-46.5425,-72.2267,115,Rio Baker,1152,Vertiente Sur Lago General Carrera,2015-12-01,2018-03-09,790,2015-12-01
11521001,DGA,dga_web,Rio El Bagno En Chile Chico,414,-46.5522,-71.8917,115,Rio Baker,1152,Vertiente Sur Lago General Carrera,1995-12-18,2016-05-04,6652,-
11520002,DGA,dga_web,Rio Jeinimeni En Chile Chico,267,-46.5836,-71.6672,115,Rio Baker,1152,Vertiente Sur Lago General Carrera,1995-12-18,2004-01-12,1502,-
11440000,DGA,dga_web,Glaciar San Rafael,8,-46.6433,-73.8575,114,Costeras E Islas Entre R Aisen Y R Baker Y Canal Gral. Martinez,1144,Costera Y Ventisqueros Entre R.  Exploradores Y Vent. Benito,2013-11-24,2016-01-01,104,2013-11-24
11530000,DGA,dga_web,Rio Baker En Desague Lago Bertrand,200,-47.0667,-72.8,115,Rio Baker,1153,Rio Baker Des. Lago G. Carrera Y R De La Colonia,2000-01-01,2018-03-09,5384,2000-01-01
11532000,DGA,dga_web,Rio Nef Antes Junta Estero El Revalse,281,-47.1378,-73.0869,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2010-03-04,2016-04-10,1382,2012-03-01
11536004,DGA,dga_web,Rio Baker En Angostura Chacabuco,160,-47.1414,-72.7258,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2003-01-01,2018-03-09,5361,2003-01-01
11540000,DGA,dga_web,Lago Cachet 2 En Glaciar Colonia,427,-47.1981,-73.25,115,Rio Baker,1154,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2011-01-01,2018-03-09,2258,2011-01-01
11536001,DGA,dga_web,Rio Cochrane En Cochrane,140,-47.2517,-72.5644,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,1985-06-01,2018-03-09,8566,2005-07-05
11541000,DGA,dga_web,Rio Colonia En Nacimiento,146,-47.3392,-73.1147,115,Rio Baker,1154,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2011-01-01,2018-03-09,1860,2011-01-01
11542001,DGA,dga_web,Rio Baker En Colonia,105,-47.35,-72.85,115,Rio Baker,1154,Rio Baker Entre Arriba Rio De La Colonia Y Desemb.,2001-02-14,2018-03-09,6047,2012-01-29
11545000,DGA,dga_web,Rio Baker Bajo ÑAdis,45,-47.5,-72.975,115,Rio Baker,1154,Rio Baker Entre Arriba Rio De La Colonia Y Desemb.,2003-01-01,2018-03-09,4736,2003-01-01
11711000,DGA,dga_web,Rio Pascua Ante Junta Rio Quetru,20,-48.1592,-73.0889,117,Rio Pascua,1171,Rio Pascua,2003-01-01,2018-03-09,5287,2003-01-01
11710000,DGA,dga_web,Rio Pascua En Desague Lago O'Higgins,260,-48.3775,-72.9589,117,Rio Pascua,1171,Rio Pascua,2003-03-29,2017-06-30,4231,-
11701001,DGA,dga_web,Rio Mayer En Desembocadura,350,-48.4833,-72.6,117,Rio Pascua,1170,Lago O'Higgins,1985-05-03,2018-03-09,9196,2004-11-10
11706000,DGA,dga_web,Glaciar Ohiggins,5,-48.9272,-73.1172,117,Rio Pascua,1170,Lago O'Higgins,2011-01-01,2016-01-01,44,2011-01-01
12125002,DGA,dga_web,Rio Punta Eva En Puerto Eden,10,-49.1103,-74.4119,121,Islas Entre Limite Region Y Canal Ancho Y Estrecho De La Concepcion,1212,Isla Wellington E Isla Entre Esta Y El Oriente,2004-08-26,2011-12-19,1941,-
12280004,DGA,dga_web,Lago Dickson,200,-50.8228,-73.1125,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2013-05-02,2016-01-01,4,2013-05-02
12280002,DGA,dga_web,Rio Paine En Parque Nacional 2,90,-50.9603,-72.7925,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1985-02-26,2018-03-09,11632,2013-02-15
12280001,DGA,dga_web,Rio Paine En Parque Nacional,46,-50.9794,-72.8006,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1981-10-28,1984-01-31,740,-
12284003,DGA,dga_web,Rio Vizcachas En Cerro Guido,80,-51.0167,-72.4833,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1980-08-27,2017-06-30,12613,-
12284002,DGA,dga_web,Rio Baguales En Cerro Guido,80,-51.0167,-72.4833,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1980-07-29,2016-08-31,12765,-
12284006,DGA,dga_web,Rio Las Chinas En Cerro Guido,75,-51.0508,-72.5169,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1980-06-08,2018-03-09,13215,2014-06-19
12283003,DGA,dga_web,Lago Pehoe,40,-51.0783,-72.9933,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2011-01-01,2018-03-09,2256,2011-01-01
12287002,DGA,dga_web,Lago Grey,50,-51.1114,-73.13,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2011-01-01,2018-03-09,2196,2011-01-01
12287001,DGA,dga_web,Rio Grey Antes Junta Serrano,50,-51.1833,-73.0167,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1981-10-25,2018-03-09,12997,2014-04-15
12289002,DGA,dga_web,Rio Serrano En Desague Lago Del Toro,30,-51.2,-72.9333,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1986-05-22,2018-03-09,11301,2014-11-01
12284004,DGA,dga_web,Rio Las Chinas En Pte Carretero,65,-51.2167,-72.45,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1981-10-28,1990-03-11,2995,-
12289003,DGA,dga_web,Rio Serrano Antes Junta Grey,40,-51.2167,-72.9833,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1970-04-29,1986-03-13,3182,-
12284007,DGA,dga_web,Rio Las Chinas Antes Desague Del Toro,50,-51.25,-72.5167,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1990-03-16,2018-03-09,10123,2013-02-24
12288003,DGA,dga_web,Rio Tindall En Desembocadura,18,-51.2564,-73.1561,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2011-07-19,2015-03-29,1004,-
12284005,DGA,dga_web,Rio Don Guillermo En Cerro Castillo,125,-51.2667,-72.4833,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1980-06-07,2013-04-17,8780,-
12288002,DGA,dga_web,Rio Geikie En Desembocadura,40,-51.3019,-73.2075,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,2011-07-21,2016-08-03,1000,-
12285003,DGA,dga_web,Rio Tres Pasos En Desague Lago Toro,46,-51.3097,-72.6206,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,2005-01-13,2017-03-31,4375,-
12288004,DGA,dga_web,Rio Caadon 1 En Desembocadura,60,-51.3128,-73.275,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2009-10-17,2012-10-07,1022,-
12286002,DGA,dga_web,Rio Rincon En Ruta Y-290,36,-51.3139,-72.8292,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2010-01-29,2018-03-09,2837,2013-02-23
12289001,DGA,dga_web,Rio Serrano En Desembocadura,25,-51.3328,-73.1092,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1994-12-15,2018-03-09,7975,2017-06-01
12285001,DGA,dga_web,Rio Chorrillos Tres Pasos Ruta N 9,158,-51.45,-72.4667,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1981-11-25,2017-03-31,12156,-
12291001,DGA,dga_web,Rio Prat En Desembocadura,20,-51.5581,-72.7347,122,Costeras Seno Andrew  R Hollemberg,1229,Costeras Entre Rio Serrano Y Rio Hollenberg,2005-01-18,2017-04-30,4345,-
12400003,DGA,dga_web,Rio Tranquilo En Ruta N 9,30,-51.8233,-72.1592,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion,2005-12-27,2017-04-30,3804,-
12400004,DGA,dga_web,Rio Hollemberg En Desembocadura,14,-51.9056,-72.4236,124,Costeras E Islas R Hollemberg  Laguna Blanca,1240,Costeras Del Golfo Almirante Montt Y F Obstruccion,2007-01-30,2018-03-09,3566,2017-06-01
12600001,DGA,dga_web,Rio Rubens En Ruta N 9,180,-52.03,-71.9414,126,Vertiente Del Atlantico,1260,Vertiente Del Atlantico,1981-11-24,2018-03-09,12837,2013-04-08
12660001,DGA,dga_web,Rio Ci-Aike Antes Frontera,142,-52.0431,-70.0581,126,Vertiente Del Atlantico,1266,Rio Cigike Y Rio De Los Pozuelos,2005-01-15,2016-08-31,3877,-
12622001,DGA,dga_web,Rio Penitente En Morro Chico,170,-52.0511,-71.4247,126,Vertiente Del Atlantico,1262,Rio Penitente,1980-06-10,2018-01-06,12944,2006-01-01
12452001,DGA,dga_web,Rio Perez En Desembocadura,20,-52.5492,-71.9747,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245,Costeras Continentales Del Seno Skyring,1991-05-19,2018-03-09,9173,2015-11-01
12802001,DGA,dga_web,Rio Side En Cerro Sombrero,10,-52.7681,-69.2772,128,Tierra Del Fuego,1280,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1980-06-12,2018-03-09,13274,2015-12-09
12861001,DGA,dga_web,Rio Cullen En Frontera,0,-52.8453,-68.6317,30,Tierra Del Fuego,300,Cuencas Atlanticas Hasta Desde Cabo Esp. Santo Has,2005-01-14,2017-05-31,4270,-
12806001,DGA,dga_web,Rio Oro En Bahia San Felipe,10,-52.8461,-69.8944,128,Tierra Del Fuego,1280,"Costeras Del E Magallanes, Cabo Esp. Santo Y C. Mo",1980-06-12,2017-06-30,12996,-
12805001,DGA,dga_web,Rio Oscar En Bahia San Felipe,10,-52.8497,-69.7536,128,Tierra Del Fuego,1280,"Costeras Del E Magallanes, Cabo Esp. Santo Y C. Mo",1980-06-12,2017-04-30,12870,-
12448001,DGA,dga_web,Rio Grande En Isla Riesco,5,-52.9964,-71.8706,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244,Isla Riesco,1981-12-11,2017-04-30,9671,-
12561001,DGA,dga_web,Rio Grande En Seno Otway,22,-53.1089,-71.3036,125,Costeras L Blanca E Magallanes,1256,Costeras Occidentales Peninsula Brunswick,2007-01-27,2017-06-30,3618,-
12586009,DGA,dga_web,Canal De Trasvase Estero Llau-Llau,80,-53.125,-70.9358,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,2003-01-01,2018-03-09,4775,2003-01-01
12586001,DGA,dga_web,Rio Las Minas En Bt. Sendos,185,-53.1381,-70.9875,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,1982-06-07,2018-03-09,10826,2010-07-27
12563001,DGA,dga_web,Rio Calete En Seno Otway,15,-53.2069,-71.6158,125,Costeras L Blanca E Magallanes,1256,Costeras Occidentales Peninsula Brunswick,2005-01-27,2017-05-31,4019,-
12585002,DGA,dga_web,Rio Legnadura Antes Bt Sendos,0,-53.2217,-70.9697,125,Costeras L Blanca E Magallanes,1258,Costeras E Islas Orientales De La P Brunswick,1982-04-20,1991-12-23,1783,-
12585001,DGA,dga_web,Rio Tres Brazos Antes Bt. Sendos,0,-53.2789,-70.9789,125,Costeras L Blanca E Magallanes,1258,Costeras E Islas Orientales De La P Brunswick,1982-06-08,2018-03-09,11798,2007-05-26
12863002,DGA,dga_web,Rio San Martin En San Sebastian,0,-53.3164,-68.6511,30,Tierra Del Fuego,300,Cuencas Atlanticas Hasta Desde Cabo Esp. Santo Has,2006-04-25,2016-12-07,3267,-
12865001,DGA,dga_web,Rio Chico En Ruta Y-895,0,-53.5436,-68.6908,30,Tierra Del Fuego,300,Cuencas Atlanticas Hasta Desde Cabo Esp. Santo Has,2005-01-11,2017-04-30,4013,-
12582001,DGA,dga_web,Rio San Juan En Desembocadura,8,-53.65,-70.9667,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,1970-05-03,2018-03-09,14112,2011-01-01
12872001,DGA,dga_web,Rio Herminita En Ruta Y-895,0,-53.8056,-68.6725,128,Tierra Del Fuego,1287,Afluentes Rio Grande Y Cuencas Cerradas,2005-01-12,2016-02-16,3654,-
12820001,DGA,dga_web,Rio Caleta En Tierra Del Fuego,280,-53.8586,-69.9989,128,Tierra Del Fuego,1282,Costeras Entre Cabo Nose Y R. Azopardo (Incl.),2006-01-01,2018-03-09,4079,2006-01-01
12876001,DGA,dga_web,Rio Grande En Tierra Del Fuego,100,-53.8928,-68.8844,128,Tierra Del Fuego,1287,Afluentes Rio Grande Y Cuencas Cerradas,1981-05-12,2018-03-09,12874,2014-09-24
12878001,DGA,dga_web,Rio Rasmussen En Frontera (Estancia VicuÑA),0,-54.0181,-68.6528,128,Tierra Del Fuego,1287,Afluentes Rio Grande Y Cuencas Cerradas,2004-01-21,2017-05-31,4799,-
12876004,DGA,dga_web,Rio Catalina En Pampa Guanacos,0,-54.0411,-68.7975,128,Tierra Del Fuego,1287,Afluentes Rio Grande Y Cuencas Cerradas,2007-09-26,2016-08-31,1475,-
12825002,DGA,dga_web,Rio Azopardo En Desembocadura,32,-54.5028,-68.8244,128,Tierra Del Fuego,1282,Costeras Entre Cabo Nose Y R. Azopardo (Incl.),2006-02-14,2017-01-01,3823,-
12930001,DGA,dga_web,Rio Robalo En Puerto Williams,80,-54.9469,-67.6392,129,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293,Islas Navarino Y Gable,2003-01-01,2018-03-09,4846,2003-01-01
